timestamp,red,green,ir
28118,164823,36892,213873
28122,164824,36893,213870
28136,164820,36910,213858
28142,164826,36890,213869
28152,164823,36899,213853
28162,164808,36902,213877
28171,164810,36901,213850
28181,164820,36876,213854
28191,164810,36884,213872
28201,164821,36891,213848
28210,164812,36895,213830
28221,164797,36895,213856
28231,164822,36890,213852
28242,164797,36893,213862
28251,164802,36873,213863
28261,164818,36880,213857
28271,164843,36901,213853
28281,164839,36872,213846
28291,164821,36880,213837
28301,164810,36878,213845
28311,164821,36897,213849
28322,164801,36883,213862
28332,164811,36881,213821
28341,164795,36896,213852
28351,164782,36888,213843
28361,164815,36898,213852
28371,164807,36883,213858
28381,164807,36884,213826
28391,164810,36884,213861
28401,164808,36890,213827
28411,164808,36898,213840
28420,164789,36897,213843
28431,164794,36874,213850
28441,164800,36903,213813
28458,164802,36901,213836
28460,164803,36890,213838
28471,164786,36895,213845
28481,164803,36890,213838
28492,164784,36894,213840
28501,164813,36907,213844
28511,164802,36905,213851
28521,164793,36898,213864
28531,164783,36887,213847
28541,164798,36877,213854
28551,164802,36879,213850
28561,164809,36881,213833
28571,164791,36894,213833
28581,164799,36893,213847
28591,164796,36876,213837
28601,164809,36889,213823
28612,164795,36889,213850
28622,164792,36880,213836
28631,164796,36896,213833
28641,164779,36892,213844
28651,164796,36899,213808
28662,164793,36873,213848
28671,164802,36885,213822
28681,164786,36883,213846
28691,164800,36895,213823
28701,164802,36880,213823
28710,164811,36886,213841
28720,164801,36880,213823
28731,164765,36879,213836
28741,164807,36875,213817
28751,164801,36886,213832
28761,164786,36883,213804
28771,164787,36865,213810
28781,164780,36885,213813
28791,164788,36879,213804
28801,164795,36863,213820
28811,164756,36875,213825
28821,164777,36866,213807
28831,164776,36870,213787
28841,164774,36853,213779
28851,164751,36876,213784
28861,164777,36872,213792
28871,164789,36873,213801
28880,164754,36882,213801
28891,164760,36872,213784
28901,164767,36877,213775
28911,164758,36861,213798
28920,164773,36869,213785
28930,164752,36873,213794
28941,164763,36874,213786
28951,164763,36859,213781
28960,164764,36864,213770
28970,164759,36854,213776
28980,164749,36868,213774
28991,164758,36868,213794
29000,164767,36855,213765
29011,164756,36860,213785
29021,164772,36865,213765
29037,164742,36860,213775
29041,164759,36854,213794
29050,164745,36857,213776
29061,164767,36840,213789
29071,164750,36854,213788
29081,164760,36852,213749
29090,164756,36861,213773
29100,164742,36852,213791
29110,164766,36859,213777
29121,164763,36858,213759
29130,164760,36857,213773
29140,164743,36849,213759
29151,164741,36838,213764
29161,164755,36846,213769
29170,164754,36847,213751
29181,164757,36861,213782
29191,164753,36847,213764
29201,164744,36843,213747
29210,164730,36848,213768
29220,164745,36851,213746
29230,164738,36846,213754
29241,164734,36853,213766
29250,164737,36848,213743
29260,164749,36845,213759
29271,164741,36846,213753
29281,164735,36843,213733
29291,164738,36839,213748
29300,164734,36850,213756
29316,164755,36840,213755
29320,164735,36854,213760
29330,164789,36842,213742
29340,164732,36852,213754
29351,164715,36839,213757
29361,164744,36843,213777
29371,164738,36853,213756
29380,164738,36850,213765
29390,164708,36840,213768
29400,164731,36839,213760
29410,164742,36845,213759
29420,164732,36869,213752
29430,164743,36844,213754
29440,164729,36857,213756
29450,164771,36853,213748
29460,164717,36840,213765
29470,164720,36843,213736
29480,164742,36829,213750
