timestamp ch1 ch2 ch3 ambient
653329305006621300 -1356 -22788 -7256 -350191
653329305014052354 -1516 -22580 -7364 -350133
653329305021483408 -1683 -22537 -7361 -350187
653329305028914462 -1758 -22411 -7187 -350224
653329305036345516 -1815 -22138 -7166 -350195
653329305043776570 -1583 -21972 -6950 -350105
653329305051207624 -1482 -21960 -6879 -350147
653329305058638678 -1441 -20212 -5165 -348546
653329305066069732 -1210 -20998 -5869 -349391
653329305073500786 -1046 -21282 -6142 -349797
653329305080931840 -665 -21456 -6151 -350050
653329305088239104 1219 -19984 -4344 -348309
653329305095677440 789 -20867 -5051 -349316
653329305103115776 599 -21029 -5307 -349874
653329305110554112 475 -21190 -5233 -350114
653329305117992448 797 -21060 -5177 -350127
653329305125430784 1189 -21034 -5004 -350102
653329305132869120 1548 -20936 -4803 -350065
653329305140307456 1623 -20827 -4687 -350227
653329305147745792 1884 -20677 -4499 -350122
653329305155184128 2544 -20600 -4505 -350236
653329305162622464 2640 -20506 -4378 -350148
653329305170060800 2676 -20675 -4373 -350255
653329305177499136 2985 -20448 -4146 -350179
653329305184937472 3272 -20327 -3850 -350150
653329305192375808 3525 -20336 -3630 -350075
653329305199814144 3526 -20360 -3442 -350094
653329305207252480 3981 -19885 -2946 -349889
653329305214690816 4272 -20089 -2878 -349991
653329305222191049 4253 -20231 -2554 -349825
653329305229625744 4381 -20148 -2744 -350137
653329305237060439 4890 -19924 -2387 -349837
653329305244495134 5010 -19718 -2496 -349827
653329305251929829 5086 -19734 -2542 -349940
653329305259364524 5179 -19627 -2492 -350148
653329305266799219 5417 -19568 -2328 -350100
653329305274233914 5541 -19474 -2219 -350048
653329305281668609 5804 -19632 -2125 -350132
653329305289103304 5804 -19493 -2029 -350189
653329305296537999 6010 -19377 -1939 -350091
653329305303972694 6122 -19336 -1719 -350060
653329305311407389 6116 -19373 -1797 -350092
653329305318842084 6202 -19357 -1811 -350264
653329305326276779 6219 -19343 -1677 -350184
653329305333711474 6252 -19174 -1587 -350149
653329305341146169 6106 -19393 -1831 -350291
653329305348580864 6131 -19315 -1747 -350239
653329305355891784 5886 -19285 -1715 -350166
653329305363333760 6172 -19278 -1699 -349990
653329305370775736 6157 -19295 -1737 -350169
653329305378217712 6173 -17499 -12 -348887
653329305385659688 6399 -18598 -807 -349540
653329305393101664 6441 -18978 -1252 -349798
653329305400543640 6378 -19206 -1446 -350036
653329305407985616 7974 -17580 204 -348532
653329305415427592 7120 -18641 -814 -349414
653329305422869568 6871 -19045 -1174 -349698
653329305430311544 6572 -19168 -1547 -350007
653329305437753520 7458 -19343 -1628 -350029
653329305445195496 6968 -19283 -1665 -350016
653329305452637472 6597 -19351 -1682 -349975
653329305460079448 6350 -19613 -1870 -350051
653329305467521424 6395 -19568 -1987 -350020
653329305474963400 6326 -19634 -1936 -350027
653329305482405376 6324 -19671 -1974 -350050
653329305490033042 6177 -19917 -2093 -350123
653329305497464096 6152 -19889 -2106 -350116
653329305504895150 6188 -19699 -2020 -350002
653329305512326204 6196 -19762 -2092 -349943
653329305519757258 6200 -19918 -2264 -350010
653329305527188312 6188 -19519 -1851 -349613
653329305534619366 6359 -19625 -2011 -349785
653329305542050420 6281 -19804 -2148 -349957
653329305549481474 6173 -19964 -2205 -350084
653329305556912528 6505 -19790 -1808 -349688
653329305564343582 6469 -19860 -1896 -349719
653329305571774636 6256 -19924 -2099 -349965
653329305579205690 6024 -20049 -2242 -349964
653329305586636744 6127 -19997 -2167 -349873
653329305594067798 6150 -19943 -2038 -349833
653329305601498852 6077 -20093 -2226 -350007
653329305608929906 5933 -20162 -2236 -349986
653329305616360960 5924 -19957 -2175 -349954
653329305623730121 6104 -20081 -2156 -350163
653329305631164816 5811 -20085 -2268 -350058
653329305638599511 5654 -20237 -2343 -350071
653329305646034206 5684 -20102 -2286 -349972
653329305653468901 5519 -20002 -2324 -349929
653329305660903596 5392 -20245 -2300 -350011
653329305668338291 5163 -20239 -2315 -349983
653329305675772986 5278 -20194 -2343 -349886
653329305683207681 5287 -20086 -2252 -349838
653329305690642376 5058 -20414 -2431 -349965
653329305698077071 5147 -18324 -352 -349044
653329305705511766 5054 -19297 -1217 -349446
653329305712946461 5131 -19724 -1720 -349695
653329305720381156 4867 -20138 -2165 -349977
653329305727815851 6879 -18308 -197 -347967
653329305735250546 5768 -19249 -1235 -348977
653329305742685241 5236 -19840 -1819 -349464
653329305750119936 4795 -20293 -2130 -349883
653329305757492736 6183 -20451 -2247 -349679
653329305764931072 5297 -20406 -1882 -349649
653329305772369408 4784 -20565 -2048 -349740
653329305779807744 4462 -20735 -2102 -349932
653329305787246080 4335 -20595 -1943 -349818
653329305794684416 4308 -20605 -1848 -349821
653329305802122752 4243 -20694 -1948 -349746
653329305809561088 4053 -20948 -1990 -349993
653329305816999424 3822 -20591 -2227 -349792
653329305824437760 3928 -20546 -2009 -349808
653329305831876096 3915 -20670 -2051 -349823
653329305839314432 3738 -20833 -2172 -349825
653329305846752768 3686 -20389 -1578 -349399
653329305854191104 3732 -20686 -1692 -349567
653329305861629440 3324 -20963 -1960 -349769
653329305869067776 3095 -21186 -2139 -349883
653329305876506112 3488 -20893 -1524 -349317
653329305883944448 3243 -20978 -1672 -349482
653329305891506578 2811 -21272 -2001 -349922
653329305898937632 2661 -21408 -2017 -349874
653329305906368686 2742 -21370 -1832 -349762
653329305913799740 2681 -21338 -1658 -349599
653329305921230794 2458 -21740 -1809 -349698
653329305928661848 2405 -21754 -1845 -349830
653329305936092902 2446 -21511 -1598 -349743
653329305943523956 2570 -21430 -1539 -349690
653329305950955010 2402 -21724 -1667 -349796
653329305958386064 2316 -21720 -1522 -349793
653329305965817118 2676 -21484 -1307 -349467
653329305973248172 2690 -21370 -1256 -349518
653329305980679226 2585 -21511 -1412 -349641
653329305988110280 2697 -21443 -1152 -349645
653329305995541334 3056 -20998 -880 -349336
653329306002972388 2994 -21138 -927 -349393
653329306010403442 2860 -21374 -985 -349611
653329306017834496 2838 -19083 1503 -349294
653329306025079880 2826 -19966 341 -349252
653329306032521856 2943 -20609 -110 -349429
653329306039963832 2716 -21116 -626 -349673
653329306047405808 5103 -18831 1706 -347365
653329306054847784 3899 -20044 621 -348433
653329306062289760 3097 -20788 -97 -349183
653329306069731736 2671 -21310 -539 -349515
653329306077173712 4889 -21396 -781 -349566
653329306084615688 3670 -21411 -436 -349548
653329306092057664 3008 -21491 -654 -349631
653329306099499640 2637 -21742 -828 -349854
653329306106941616 2590 -21784 -739 -349787
653329306114383592 2658 -21708 -431 -349599
653329306121825568 2492 -21825 -493 -349708
653329306129267544 2489 -21761 -660 -349846
653329306136709520 2654 -21698 -482 -349788
653329306144151496 2783 -21691 -317 -349605
653329306151593472 2691 -21865 -475 -349768
653329306159221138 2631 -21839 -670 -349827
653329306166652192 2974 -21077 -21 -349211
653329306174083246 2974 -21289 -110 -349417
653329306181514300 2937 -21535 -350 -349599
653329306188945354 2889 -21633 -461 -349729
653329306196376408 3536 -21019 47 -349226
653329306203807462 3433 -21124 -35 -349439
653329306211238516 3285 -21372 -286 -349729
653329306218669570 3246 -21439 -263 -349779
653329306226100624 3528 -21458 -41 -349731
653329306233531678 3639 -21324 -26 -349622
653329306240962732 3380 -21456 -108 -349790
653329306248393786 3528 -21451 -72 -349745
653329306255824840 3601 -21444 190 -349647
653329306263255894 3711 -21422 126 -349658
653329306270686948 3615 -21689 -34 -349812
653329306278118002 3654 -21578 134 -349859
653329306285549056 3848 -21423 218 -349770
653329306292856320 4090 -21389 125 -349742
653329306300294656 3933 -21695 54 -349915
653329306307732992 3995 -21532 201 -349864
653329306315171328 4219 -21532 360 -349780
653329306322609664 4287 -21458 336 -349825
653329306330048000 4368 -21600 184 -349921
653329306337486336 4675 -19568 2189 -349877
653329306344924672 5067 -20492 1284 -349688
653329306352363008 5419 -20986 916 -349819
653329306359801344 5662 -21416 650 -350000
653329306367239680 7934 -19398 2551 -347903
653329306374678016 7308 -20276 1525 -348868
653329306382116352 7146 -20943 992 -349413
653329306389554688 7140 -21199 708 -349806
653329306396993024 9224 -21053 697 -348608
653329306404431360 8504 -20948 761 -349206
653329306411869696 8050 -21046 642 -349673
653329306419308032 7713 -21114 428 -349870
653329306426746368 7832 -21187 660 -349763
653329306434184704 8121 -21061 334 -349860
653329306441623040 8112 -20976 40 -349923
653329306449061376 8203 -20958 -204 -349913
653329306456499712 8484 -20682 -185 -349957
653329306463938048 8641 -20521 -163 -349927
653329306471376384 8556 -20669 -312 -349955
653329306478814720 8686 -20556 -366 -349901
653329306486253056 8920 -20045 -89 -349847
653329306493691392 8816 -20199 -397 -349770
653329306501129728 8625 -20175 -682 -350009
653329306508568064 8600 -20140 -871 -350032
653329306516006400 9179 -19493 -539 -349524
653329306523444736 9027 -19368 -931 -349686
653329306530883072 8840 -19404 -1374 -349864
653329306538321408 8861 -19118 -1512 -349905
653329306545759744 9173 -18854 -1662 -349995
653329306553198080 9039 -18760 -1762 -349947
653329306560760210 8941 -18895 -2154 -350177
653329306568191264 8962 -18679 -2120 -350126
653329306575622318 8919 -18257 -1968 -349999
653329306583053372 8804 -18210 -1951 -349962
653329306590484426 8720 -18217 -2115 -350046
653329306597915480 8608 -18097 -2176 -350061
653329306605346534 8841 -17792 -2172 -349980
653329306612777588 8827 -17655 -2293 -349994
653329306620208642 8637 -17619 -2392 -350185
653329306627639696 8626 -17355 -2222 -350168
653329306635070750 8751 -17288 -2184 -350101
653329306642501804 8697 -17128 -2141 -350117
653329306649932858 8653 -17224 -2294 -350129
653329306657363912 8742 -15325 -2119 -350076
653329306664794966 8630 -16120 -2075 -350014
653329306672226020 8650 -16495 -2097 -350081
653329306679657074 8597 -16704 -2194 -350125
653329306687088128 10139 -14870 -552 -348424
653329306694333512 9466 -15813 -1692 -349507
653329306701775488 8794 -16072 -2035 -349886
653329306709217464 8238 -16115 -2226 -350000
653329306716659440 9776 -15987 -2123 -348341
653329306724101416 8909 -16010 -2172 -349336
653329306731543392 8409 -16004 -2234 -349833
653329306738985368 8273 -16124 -2272 -350119
653329306746427344 8215 -15925 -2096 -350133
653329306753869320 8258 -15875 -1925 -350080
653329306761311296 8320 -15917 -2004 -350122
653329306768753272 8452 -15800 -1813 -350128
653329306776195248 8486 -15578 -1800 -350068
653329306783637224 8566 -15464 -1707 -350088
653329306791079200 8556 -15447 -1784 -350227
653329306798521176 8556 -15268 -1768 -350193
653329306805963152 8618 -14993 -1465 -350082
653329306813405128 8557 -15108 -1461 -350101
653329306820847104 8391 -15156 -1661 -350185
653329306828412873 8685 -15134 -1413 -350133
653329306835847568 8890 -14786 -1133 -349738
653329306843282263 8685 -15004 -1267 -349968
653329306850716958 8600 -15098 -1472 -350110
653329306858151653 8622 -15137 -1506 -350098
653329306865586348 9033 -14990 -1455 -349912
653329306873021043 8706 -15038 -1387 -350051
653329306880455738 8478 -15251 -1489 -350159
653329306887890433 8502 -15084 -1596 -350031
653329306895325128 8413 -14928 -1501 -350096
653329306902759823 8248 -14983 -1558 -350054
653329306910194518 8184 -15148 -1755 -350202
653329306917629213 8304 -15098 -1506 -350085
653329306925063908 8366 -14970 -1608 -350101
653329306932498603 8302 -15062 -1527 -350138
653329306939933298 8235 -15095 -1656 -350220
653329306947367993 8200 -14940 -1627 -350054
653329306954802688 8265 -14960 -1484 -349996
653329306962299282 8602 -15228 -1801 -349920
653329306969730336 8249 -15121 -1685 -349981
653329306977161390 8351 -13954 -1733 -349969
653329306984592444 8258 -14530 -1685 -349996
653329306992023498 8146 -15012 -1806 -350068
653329306999454552 8127 -15259 -1719 -350037
653329307006885606 9811 -13567 -180 -348316
653329307014316660 8970 -14483 -1056 -349112
653329307021747714 8449 -15044 -1717 -349597
653329307029178768 8126 -15245 -1991 -349864
653329307036609822 9731 -15283 -1147 -348186
653329307044040876 8852 -15478 -1741 -349118
653329307051471930 8190 -15685 -2017 -349675
653329307058902984 7986 -15881 -2144 -349912
653329307066334038 7759 -15854 -2284 -349877
653329307073765092 7824 -15980 -2275 -349963
653329307081196146 7576 -16209 -2298 -350055
653329307088627200 7512 -16246 -2330 -349998
653329307095934464 7699 -16439 -2121 -349644
653329307103372800 7577 -16396 -2144 -349748
653329307110811136 7348 -16582 -2406 -349972
653329307118249472 7565 -16609 -2295 -349916
653329307125687808 7526 -16268 -2044 -349827
653329307133126144 7495 -16536 -2113 -349858
653329307140564480 7291 -16881 -2346 -349977
653329307148002816 7336 -16929 -2244 -349927
653329307155441152 7771 -16659 -1800 -349469
653329307162879488 7522 -16868 -1936 -349558
653329307170317824 7167 -17181 -2122 -349814
653329307177756160 7126 -17211 -1971 -349741
653329307185194496 7652 -17131 -1898 -349392
653329307192632832 7310 -17196 -1899 -349641
653329307200071168 7077 -17404 -2023 -349869
653329307207509504 7071 -17295 -1752 -349832
653329307214947840 7213 -17219 -1655 -349681
653329307222386176 7108 -17457 -1689 -349762
653329307229824512 6659 -17677 -1948 -349891
653329307237262848 6939 -17640 -1784 -349713
653329307244701184 7089 -17426 -1690 -349705
653329307252139520 6707 -17609 -1762 -349797
653329307259577856 6665 -17638 -1771 -349836
653329307267016192 6770 -17623 -1570 -349788
653329307274454528 6895 -17574 -1398 -349626
653329307281892864 6611 -17816 -1488 -349756
653329307289331200 6461 -17790 -1464 -349832
653329307296769536 6486 -16498 -1305 -349686
653329307304207872 6342 -17256 -1139 -349600
653329307311646208 5913 -17813 -1245 -349716
653329307319084544 5820 -18240 -1206 -349929
653329307326522880 8062 -16044 1248 -347438
653329307333961216 6546 -17330 63 -348681
653329307341399552 5883 -18074 -475 -349361
653329307348837888 5580 -18405 -757 -349554
653329307356276224 7761 -18393 946 -347252
653329307363776457 6355 -18365 -114 -348565
653329307371211152 5552 -18621 -644 -349344
653329307378645847 5531 -18697 -637 -349741
653329307386080542 5565 -18645 -391 -349617
653329307393515237 5546 -18763 -276 -349650
653329307400949932 5238 -18928 -357 -349738
653329307408384627 5181 -18886 -281 -349687
653329307415819322 5274 -18899 74 -349572
653329307423254017 5338 -18826 100 -349489
653329307430688712 5165 -18966 -120 -349639
653329307438123407 5312 -18911 39 -349574
653329307445558102 5398 -18264 66 -349497
653329307452992797 5385 -18632 154 -349627
653329307460427492 5135 -18921 -78 -349855
653329307467862187 5199 -18966 48 -349779
653329307475296882 5914 -18465 773 -349106
653329307482731577 5523 -18738 333 -349436
653329307490166272 5438 -19027 112 -349716
653329307497600969 5672 -19096 448 -349762
653329307505035664 6136 -18911 571 -349190
653329307512470359 5742 -18913 390 -349387
653329307519905054 5467 -18913 345 -349781
653329307527339749 5592 -18861 523 -349692
653329307534774444 5708 -18681 626 -349722
653329307542209139 5670 -18928 537 -349754
653329307549643834 5809 -18874 421 -349857
653329307557078529 6043 -18601 652 -349647
653329307564513224 6212 -18448 786 -349636
653329307571947919 6224 -18482 699 -349774
653329307579382614 6149 -18695 724 -349932
653329307586817309 6504 -18445 882 -349757
653329307594252004 6686 -18335 1123 -349634
653329307601686699 6359 -18496 977 -349873
653329307609121394 6381 -18513 909 -349915
653329307616556089 6667 -17882 1127 -349708
653329307623990784 7004 -18098 1126 -349733
653329307631425481 6860 -18347 1062 -350122
653329307638860176 7064 -18403 1133 -350011
653329307646294871 9675 -16019 3485 -347627
653329307653729566 8767 -17123 2365 -348748
653329307661164261 8303 -17740 1848 -349481
653329307668598956 8610 -17904 1643 -349746
653329307676033651 11245 -17701 3768 -347574
653329307683468346 10456 -17603 2569 -348753
653329307690903041 9925 -17608 1854 -349400
653329307698337736 10038 -17557 1673 -349728
653329307705772431 10331 -17347 1583 -349657
653329307713207126 10462 -17255 1576 -349787
653329307720641821 10489 -17285 1455 -349892
653329307728076516 10478 -17128 1547 -349922
653329307735511211 10670 -17110 1532 -349791
653329307742945906 10563 -17219 1461 -349843
653329307750380601 10166 -17413 1096 -349972
