timestamp,red,green,ir,,,,
53659,163151,38195,205154,,,,
53668,162940,38188,204645,,,,
53678,162778,38191,204221,,,,
53689,162665,38212,203864,,,,
53699,162658,38209,203564,,,,
53708,162713,38213,203376,,,,
53718,162700,38191,203174,,,,
53728,162525,38192,202840,,,,
53738,162228,38198,202481,,,,
53750,161903,38194,202061,,,,
53798,160987,38273,200066,,,,
53808,160999,38295,199736,,,,
53819,161000,38320,199406,,,,
53829,160975,38349,199046,,,,
53838,160967,38349,198777,,,,
53848,160959,38370,198475,,,,
53859,161049,38370,198271,,,,
53869,161126,38378,198078,,,,
53878,161254,38382,197931,,,,
53888,161335,38377,197746,,,,
53898,161467,38388,197522,,,,
53909,161644,38416,197446,,,,
53918,161925,38424,197487,,,,
53952,162783,38503,197753,,,,
53958,163013,38524,197784,,,,
53968,163175,38551,197813,,,,
53978,163271,38536,197836,,,,
53990,163363,38558,197848,,,,
53999,163394,38547,197846,,,,
54008,163446,38561,197875,,,,
54018,163503,38579,197982,,,,
54028,163617,38589,198119,,,,
54038,163702,38596,198265,,,,
54048,163806,38610,198406,,,,
54058,163913,38604,198551,,,,
54069,163992,38629,198702,,,,
54079,164102,38623,198886,,,,
54088,164162,38654,199034,,,,
54098,164257,38668,199141,,,,
54108,164328,38677,199280,,,,
54118,164392,38669,199437,,,,
54128,164482,38659,199544,,,,
54138,164539,38687,199674,,,,
54148,164571,38682,199771,,,,
54158,164584,38685,199829,,,,
54168,164552,38689,199892,,,,
54178,164497,38678,199877,,,,
54188,164384,38669,199822,,,,
54199,164228,38649,199801,,,,
54208,164067,38641,199777,,,,
54218,163839,38614,199720,,,,
54228,163469,38615,199527,,,,
54239,163028,38583,199286,,,,
54250,162394,38546,198851,,,,
54298,159867,38500,196990,,,,
54308,159958,38521,197090,,,,
54318,160158,38527,197615,,,,
54328,160404,38500,198256,,,,
54337,160671,38472,198845,,,,
54348,160828,38446,199323,,,,
54358,160763,38403,199490,,,,
54369,161038,38390,200056,,,,
54378,161604,38384,200889,,,,
54388,162107,38388,201478,,,,
54398,162234,38335,201679,,,,
54408,162226,38335,201882,,,,
54417,162205,38305,202240,,,,
54428,162304,38284,202746,,,,
54438,162517,38294,203373,,,,
54450,162774,38295,204025,,,,
54458,163050,38303,204598,,,,
54467,163327,38297,205114,,,,
54588,163682,38240,205911,,,,
54612,162595,38193,204613,,,,
54728,162338,38411,201121,,,,
54731,162499,38451,200913,,,,
54794,162603,38521,199071,,,,
54797,162784,38533,198874,,,,
54811,163096,38554,198894,,,,
54818,163391,38565,198902,,,,
54828,163650,38588,198914,,,,
54837,163912,38609,198941,,,,
54847,164104,38619,198952,,,,
54857,164225,38636,198982,,,,
54870,164286,38638,198966,,,,
54878,164335,38657,198961,,,,
54888,164331,38647,198954,,,,
54898,164341,38662,198975,,,,
54908,164407,38671,198994,,,,
54917,164464,38678,199125,,,,
54927,164546,38693,199217,,,,
54938,164662,38692,199379,,,,
54948,164771,38703,199517,,,,
54958,164892,38732,199692,,,,
54967,165020,38742,199883,,,,
54977,165136,38745,200050,,,,
54987,165253,38777,200236,,,,
54998,165319,38779,200389,,,,
55007,165389,38798,200516,,,,
55018,165431,38799,200619,,,,
55028,165474,38814,200676,,,,
55038,165480,38812,200744,,,,
55047,165480,38815,200773,,,,
55057,165475,38799,200857,,,,
55067,165423,38799,200886,,,,
55077,165345,38796,200929,,,,
55087,165173,38790,200875,,,,
55098,164985,38761,200817,,,,
55108,164776,38743,200754,,,,
55118,164478,38724,200664,,,,
55127,164172,38711,200545,,,,
55137,163728,38696,200398,,,,
55147,163239,38672,200163,,,,
55158,162595,38636,199667,,,,
55170,161717,38578,198931,,,,
55177,160874,38566,198269,,,,
55187,160286,38567,197813,,,,
55197,160258,38579,197749,,,,
55208,160896,38618,198211,,,,
55217,161935,38639,199278,,,,
55228,163061,38655,200814,,,,
55238,163704,38659,202307,,,,
55250,163817,38652,203259,,,,
55257,163248,38592,203160,,,,
55270,162253,38526,202217,,,,
55277,161843,38468,201651,,,,
55287,161746,38457,201386,,,,
55297,161771,38422,201398,,,,
55307,161899,38416,201529,,,,
55318,162030,38417,201620,,,,
55328,162089,38393,201649,,,,
55337,162104,38376,201636,,,,
55347,162104,38366,201672,,,,
55357,162175,38353,201769,,,,
55367,162236,38340,201888,,,,
55377,162325,38337,202038,,,,
55412,162634,38309,202662,,,,
55417,162867,38322,203002,,,,
55427,163167,38309,203420,,,,
55437,163505,38335,203898,,,,
55471,164718,38349,205541,,,,
55477,165028,38343,205949,,,,
55487,165240,38330,206205,,,,
55498,165376,38325,206334,,,,
55507,165378,38310,206247,,,,
55517,165278,38307,206010,,,,
55527,165032,38298,205558,,,,
55537,164685,38305,204930,,,,
55616,163732,38527,201473,,,,
55631,163614,38544,200346,,,,
55651,163470,38582,199523,,,,
55657,163497,38579,199259,,,,
55666,163528,38611,199155,,,,
55677,163671,38612,199079,,,,
55687,163840,38631,199048,,,,
55697,163983,38648,198999,,,,
55707,164155,38673,198914,,,,
55716,164281,38670,198810,,,,
55727,164338,38668,198736,,,,
55737,164372,38688,198721,,,,
55772,164448,38700,198711,,,,
55777,164491,38721,198750,,,,
55787,164543,38735,198798,,,,
55797,164621,38737,198898,,,,
55807,164728,38744,199039,,,,
55817,164817,38752,199199,,,,
55827,164929,38767,199361,,,,
55837,165034,38794,199529,,,,
55847,165162,38800,199646,,,,
55857,165275,38800,199808,,,,
55867,165352,38812,199927,,,,
55877,165391,38829,200021,,,,
55887,165446,38824,200125,,,,
55897,165475,38837,200220,,,,
55907,165472,38837,200257,,,,
55917,165437,38808,200235,,,,
55927,165371,38808,200238,,,,
55937,165306,38799,200267,,,,
55947,165289,38783,200347,,,,
55958,165321,38783,200536,,,,
55967,165278,38772,200758,,,,
55977,165151,38763,200898,,,,
55987,164913,38761,200948,,,,
55997,164578,38749,200898,,,,
56006,164154,38705,200814,,,,
56017,163630,38690,200635,,,,
56027,163047,38672,200436,,,,
56037,162532,38647,200247,,,,
56046,162177,38628,200239,,,,
56057,162134,38636,200545,,,,
56067,162349,38642,201054,,,,
56077,162849,38662,201922,,,,
56086,163553,38676,202832,,,,
56096,164489,38679,203842,,,,
56106,165420,38684,204707,,,,
56117,165861,38642,205144,,,,
56126,165628,38602,204955,,,,
56136,165043,38547,204393,,,,
56146,164444,38510,203889,,,,
56157,164164,38482,203800,,,,
56166,164200,38496,204071,,,,
56176,164316,38464,204496,,,,
56186,164457,38448,204905,,,,
56197,164550,38443,205230,,,,
56207,164690,38455,205522,,,,
56216,164848,38444,205811,,,,
56226,165062,38427,206001,,,,
56237,165172,38400,206079,,,,
56247,165174,38393,206056,,,,
56256,165095,38400,205976,,,,
56266,164978,38387,205826,,,,
56276,164851,38353,205670,,,,
56287,164677,38352,205471,,,,
56296,164409,38334,205188,,,,
56306,164060,38321,204761,,,,
56316,163595,38303,204261,,,,
56326,163052,38291,203569,,,,
56336,162499,38256,202919,,,,
56347,161947,38251,202381,,,,
56357,161505,38243,201946,,,,
56367,161186,38243,201708,,,,
56376,160988,38242,201541,,,,
56386,160870,38248,201422,,,,
56396,160822,38237,201505,,,,
56407,160835,38205,201622,,,,
56416,160854,38232,201788,,,,
56426,160927,38205,202038,,,,
56436,161068,38210,202275,,,,
56450,161257,38207,202415,,,,
56457,161324,38231,202358,,,,
56470,161367,38248,202148,,,,
56492,161419,38312,201505,,,,
56496,161372,38331,201051,,,,
56597,162638,38493,197785,,,,
56599,162904,38526,197816,,,,
56606,163110,38506,197840,,,,
56616,163156,38546,197839,,,,
56625,163194,38560,197789,,,,
56636,163186,38533,197790,,,,
56646,163226,38578,197824,,,,
56656,163301,38570,197883,,,,
56666,163425,38587,197998,,,,
56676,163546,38601,198135,,,,
56686,163671,38608,198251,,,,
56697,163739,38621,198321,,,,
56707,163811,38631,198362,,,,
56716,163801,38613,198384,,,,
56726,163795,38617,198396,,,,
56736,163834,38623,198408,,,,
56746,163812,38609,198398,,,,
56755,163790,38603,198409,,,,
56765,163713,38592,198375,,,,
56776,163658,38572,198326,,,,
56790,163576,38567,198228,,,,
56796,163513,38556,198186,,,,
56854,163887,38522,198822,,,,
56856,164117,38524,199207,,,,
56866,164412,38586,199668,,,,
56876,164836,38587,200219,,,,
56886,165220,38605,200760,,,,
56896,165525,38636,201339,,,,
56906,165797,38663,201847,,,,
56916,165983,38692,202350,,,,
56925,166034,38697,202752,,,,
56936,165997,38688,203068,,,,
56946,165817,38687,203235,,,,
56957,165516,38652,203221,,,,
56966,164966,38648,203025,,,,
56976,164331,38609,202729,,,,
56986,163419,38588,202064,,,,
56996,162497,38554,201281,,,,
57005,161734,38531,200545,,,,
57015,161410,38515,200424,,,,
57025,161983,38578,201296,,,,
57036,163049,38588,202653,,,,
57046,164250,38569,204124,,,,
57056,165197,38584,205355,,,,
57066,165553,38530,206041,,,,
57076,165378,38470,206017,,,,
57085,164995,38413,205745,,,,
57095,164580,38357,205477,,,,
57105,164127,38318,205111,,,,
57116,163735,38273,204929,,,,
57126,163483,38254,204930,,,,
57135,163383,38239,205107,,,,
57146,163410,38228,205395,,,,
57156,163505,38236,205714,,,,
57166,163603,38248,206014,,,,
57176,163684,38247,206280,,,,
57186,163840,38265,206566,,,,
57196,164097,38283,206981,,,,
57206,164470,38309,207491,,,,
57215,164949,38337,208074,,,,
57226,165449,38353,208650,,,,
57235,165871,38362,209086,,,,
57246,166179,38373,209327,,,,
57255,166299,38381,209391,,,,
57265,166482,38381,209508,,,,
57276,166698,38396,209612,,,,
57286,166833,38410,209432,,,,
57295,166821,38457,208966,,,,
57305,166577,38503,208111,,,,
57315,165941,38515,206866,,,,
57325,165329,38520,205713,,,,
57335,164914,38513,204781,,,,
57345,164776,38515,204052,,,,
57355,164899,38511,203477,,,,
57366,165215,38587,203071,,,,
57375,165606,38600,202810,,,,
57385,165898,38645,202592,,,,
57396,166118,38660,202405,,,,
57406,166221,38673,202279,,,,
57416,166245,38674,202133,,,,
57425,166271,38708,201940,,,,
57436,166302,38748,201738,,,,
57446,166331,38748,201553,,,,
57456,166304,38766,201362,,,,
57465,166246,38765,201235,,,,
57475,166165,38769,201122,,,,
57486,166116,38773,201018,,,,
57496,166032,38781,200922,,,,
57505,165987,38786,200830,,,,
57515,165904,38785,200747,,,,
57526,165803,38772,200655,,,,
57536,165694,38758,200598,,,,
57545,165531,38759,200531,,,,
57555,165354,38742,200428,,,,
57565,165170,38709,200339,,,,
57576,164974,38707,200274,,,,
57585,164772,38673,200134,,,,
57595,164648,38667,200085,,,,
57605,164544,38639,199968,,,,
57615,164411,38610,199781,,,,
57625,164223,38595,199562,,,,
57635,164048,38561,199415,,,,
57645,163844,38548,199364,,,,
57656,163651,38533,199522,,,,
57666,163523,38523,199872,,,,
57674,163494,38508,200445,,,,
57685,163545,38527,201057,,,,
57696,163961,38560,202080,,,,
57706,164615,38594,203251,,,,
57715,165167,38584,204268,,,,
57725,165602,38592,205138,,,,
57735,165844,38539,205655,,,,
57745,165729,38486,205763,,,,
57755,165779,38432,205951,,,,
57765,165788,38426,206074,,,,
57775,165762,38371,206213,,,,
57786,165849,38355,206390,,,,
57795,165964,38329,206576,,,,
57805,166126,38310,206875,,,,
57815,166287,38263,207121,,,,
57825,166445,38259,207387,,,,
57835,166704,38256,207746,,,,
57845,167018,38245,208104,,,,
57855,167337,38238,208472,,,,
57865,167734,38256,208917,,,,
57875,168244,38277,209509,,,,
57884,168892,38289,210229,,,,
57895,169626,38314,211015,,,,
57906,170341,38334,211759,,,,
57916,170963,38347,212297,,,,
57925,171196,38345,212364,,,,
57935,171045,38333,211996,,,,
57945,170572,38283,211224,,,,
57956,169752,38252,210103,,,,
57965,168714,38241,208782,,,,
57975,167534,38216,207278,,,,
57985,166303,38200,205883,,,,
57995,165273,38196,204876,,,,
58004,164423,38174,204187,,,,
58014,163724,38127,203587,,,,
58024,163133,38131,202991,,,,
58035,162701,38148,202305,,,,
58044,162232,38162,201467,,,,
58054,161864,38184,200636,,,,
58064,161771,38219,199978,,,,
58075,161836,38237,199592,,,,
58084,161973,38242,199223,,,,
58095,162130,38271,198975,,,,
58110,162404,38298,198903,,,,
58115,162822,38338,199045,,,,
58125,163342,38387,199143,,,,
58135,163880,38441,199318,,,,
58145,164241,38487,199402,,,,
58155,164451,38511,199428,,,,
58165,164531,38537,199366,,,,
58174,164465,38557,199237,,,,
58184,164388,38565,199142,,,,
58195,164277,38581,199010,,,,
58205,164233,38586,198910,,,,
58214,164227,38595,198886,,,,
58224,164228,38590,198832,,,,
58235,164216,38612,198823,,,,
58245,164152,38598,198778,,,,
58254,164121,38587,198736,,,,
58265,164059,38569,198672,,,,
58275,163969,38566,198640,,,,
58285,163903,38548,198578,,,,
58294,163904,38539,198557,,,,
58304,163869,38544,198492,,,,
58315,163875,38543,198439,,,,
58325,163819,38531,198412,,,,
58334,163755,38549,198401,,,,
58344,163706,38537,198445,,,,
58354,163687,38511,198519,,,,
58365,163582,38550,198621,,,,
58375,163423,38559,198631,,,,
58384,163155,38527,198571,,,,
58395,162879,38545,198616,,,,
58405,162626,38520,198713,,,,
58415,162340,38514,198898,,,,
58424,162265,38530,199288,,,,
58434,162439,38564,199971,,,,
58444,162843,38577,200808,,,,
58455,163141,38576,201501,,,,
58464,163158,38573,201934,,,,
58474,162981,38527,202207,,,,
58485,163033,38513,202567,,,,
58494,163340,38486,203052,,,,
58504,163633,38457,203472,,,,
58515,163864,38458,203797,,,,
58525,164003,38455,204046,,,,
58535,164135,38434,204302,,,,
58544,164379,38405,204639,,,,
58554,164609,38386,204967,,,,
58564,164773,38369,205250,,,,
58574,164810,38333,205494,,,,
58584,164973,38308,205777,,,,
58594,165259,38280,206093,,,,
58605,165565,38262,206514,,,,
58615,166019,38276,207060,,,,
58625,166581,38280,207674,,,,
58634,167130,38275,208258,,,,
58644,167605,38280,208750,,,,
58655,167953,38292,209160,,,,
58665,168259,38309,209481,,,,
58674,168602,38323,209799,,,,
58684,169032,38315,210221,,,,
58694,169613,38341,210803,,,,
58704,170318,38371,211474,,,,
58714,170777,38385,211809,,,,
58724,170732,38368,211544,,,,
58734,170312,38340,210875,,,,
58745,169618,38326,209891,,,,
58753,168742,38307,208781,,,,
58764,167879,38294,207765,,,,
58774,167093,38296,206790,,,,
58785,166360,38279,205934,,,,
58794,165646,38292,205092,,,,
58804,165017,38300,204467,,,,
58814,164589,38274,204058,,,,
58824,164341,38269,203793,,,,
58834,164123,38261,203500,,,,
58844,163897,38275,203179,,,,
58854,163726,38280,202880,,,,
58870,163545,38315,202568,,,,
58875,163390,38317,202255,,,,
58884,163240,38332,201949,,,,
58894,163172,38343,201743,,,,
58904,163215,38354,201646,,,,
58915,163497,38380,201658,,,,
58924,163842,38408,201556,,,,
58934,164157,38446,201399,,,,
58944,164408,38493,201290,,,,
58954,164525,38514,201080,,,,
58963,164497,38530,200769,,,,
58974,164477,38538,200438,,,,
58984,164575,38598,200112,,,,
58995,164755,38610,199876,,,,
59004,164817,38659,199618,,,,
59014,164794,38666,199430,,,,
59024,164807,38664,199288,,,,
59034,164768,38669,199170,,,,
59043,164740,38665,199098,,,,
59054,164712,38649,199095,,,,
59064,164671,38659,199091,,,,
59074,164666,38655,199148,,,,
59083,164734,38668,199245,,,,
59094,164814,38685,199327,,,,
59104,164851,38681,199329,,,,
59114,164858,38682,199325,,,,
59124,164766,38660,199223,,,,
59133,164646,38650,199161,,,,
59143,164540,38660,199089,,,,
59154,164367,38642,199030,,,,
59164,164098,38610,198902,,,,
59173,163708,38585,198754,,,,
59184,163163,38540,198512,,,,
59193,162509,38517,198189,,,,
59204,161826,38458,197846,,,,
59213,161221,38448,197563,,,,
59224,160713,38394,197312,,,,
59234,160256,38417,197118,,,,
59244,159893,38411,197047,,,,
59253,159896,38438,197347,,,,
59263,160377,38426,198150,,,,
59274,161282,38439,199136,,,,
59284,161837,38439,199763,,,,
59293,162280,38429,200332,,,,
59303,162562,38427,200803,,,,
59314,162622,38376,201024,,,,
59324,162606,38382,201203,,,,
59333,162879,38376,201620,,,,
59343,163385,38348,202311,,,,
59353,164038,38343,203190,,,,
59363,164706,38334,204005,,,,
59374,165242,38330,204722,,,,
59384,165807,38331,205537,,,,
59394,166548,38348,206438,,,,
59410,167243,38352,207313,,,,
59414,167781,38354,207960,,,,
59423,168210,38382,208513,,,,
59433,168853,38386,209226,,,,
59444,169647,38430,210043,,,,
59454,170260,38464,210553,,,,
59463,170396,38458,210494,,,,
59473,170168,38438,210009,,,,
59483,169743,38441,209332,,,,
59494,169205,38429,208538,,,,
59503,168546,38424,207663,,,,
59513,167759,38396,206642,,,,
59524,166839,38398,205484,,,,
59534,165848,38363,204539,,,,
59543,165082,38344,203940,,,,
59554,164503,38312,203620,,,,
59564,164105,38294,203411,,,,
59574,163743,38323,203095,,,,
59590,163307,38335,202523,,,,
59593,162906,38339,201942,,,,
59603,162618,38336,201464,,,,
59614,162483,38379,200988,,,,
59624,162620,38402,200781,,,,
59633,162935,38445,200643,,,,
59643,163291,38475,200534,,,,
59653,163897,38523,200681,,,,
59663,164630,38605,200846,,,,
59673,165152,38641,200917,,,,
59684,165443,38675,200933,,,,
59694,165422,38716,200777,,,,
59704,165226,38732,200501,,,,
59713,164963,38730,200216,,,,
59723,164754,38741,199990,,,,
59734,164712,38740,199824,,,,
59744,164694,38758,199752,,,,
59753,164796,38771,199724,,,,
59763,164884,38762,199701,,,,
59773,164912,38777,199666,,,,
59783,164891,38787,199620,,,,
59792,164785,38763,199549,,,,
59803,164662,38755,199465,,,,
59813,164543,38747,199385,,,,
59824,164388,38744,199302,,,,
59833,164248,38706,199236,,,,
59843,164099,38704,199182,,,,
59853,163927,38675,199103,,,,
59863,163735,38680,199009,,,,
59874,163559,38647,198940,,,,
59883,163315,38619,198848,,,,
59893,163100,38609,198746,,,,
59903,162815,38576,198573,,,,
59914,162504,38561,198318,,,,
59923,162160,38536,198070,,,,
59933,161770,38503,197804,,,,
59943,161312,38502,197533,,,,
59953,160672,38451,197100,,,,
59963,160025,38450,196729,,,,
59973,159331,38442,196286,,,,
59983,158691,38449,195848,,,,
59994,158193,38451,195502,,,,
60003,158019,38460,195462,,,,
60013,158339,38456,195889,,,,
60023,158927,38473,196631,,,,
60033,159652,38487,197555,,,,
60042,160244,38497,198480,,,,
60053,160903,38515,199476,,,,
60063,161783,38538,200622,,,,
60073,162716,38548,201764,,,,
60083,163542,38538,202789,,,,
60093,164241,38544,203713,,,,
60103,164816,38517,204432,,,,
60113,165148,38471,204773,,,,
60123,165241,38427,204810,,,,
60133,165227,38379,204736,,,,
60143,165226,38344,204679,,,,
60153,165225,38293,204651,,,,
60163,165169,38265,204586,,,,
60173,165049,38222,204448,,,,
60183,164856,38204,204245,,,,
60193,164691,38175,204050,,,,
60203,164533,38151,203867,,,,
60212,164507,38136,203819,,,,
60223,164459,38097,203810,,,,
60232,164407,38104,203730,,,,
60243,164218,38078,203643,,,,
60252,164032,38060,203478,,,,
60263,163835,38071,203281,,,,
60273,163607,38075,203110,,,,
60283,163436,38091,202989,,,,
60292,163346,38095,202902,,,,
60303,163287,38096,202872,,,,
60313,163314,38128,202927,,,,
60323,163329,38144,202948,,,,
60333,163338,38160,202938,,,,
60342,163326,38174,202896,,,,
60353,163260,38182,202804,,,,
60363,163154,38202,202623,,,,
60373,162979,38197,202384,,,,
60382,162863,38211,202212,,,,
60393,162818,38198,202117,,,,
60403,162824,38219,202088,,,,
60413,162939,38239,202147,,,,
60422,163026,38232,202155,,,,
60433,163087,38247,202197,,,,
60443,163194,38248,202217,,,,
60453,163262,38251,202205,,,,
60462,163369,38264,202266,,,,
60472,163545,38267,202399,,,,
60483,163692,38292,202589,,,,
60493,163859,38300,202693,,,,
60502,163886,38303,202700,,,,
60513,163840,38299,202650,,,,
60523,163774,38318,202504,,,,
60533,163716,38318,202400,,,,
60542,163669,38314,202270,,,,
60553,163714,38338,202270,,,,
60563,163742,38352,202201,,,,
60573,163748,38363,202138,,,,
60583,163767,38361,202032,,,,
60592,163759,38394,201900,,,,
60602,163798,38400,201851,,,,
60613,163920,38415,201780,,,,
60623,163979,38430,201683,,,,
60633,163978,38443,201608,,,,
60643,163958,38449,201425,,,,
60652,163857,38480,201194,,,,
60663,163705,38479,200911,,,,
60672,163491,38491,200559,,,,
60683,163282,38514,200205,,,,
60693,163098,38530,199971,,,,
60703,162917,38548,199732,,,,
60712,162811,38560,199546,,,,
60722,162747,38544,199418,,,,
60732,162697,38563,199328,,,,
60742,162726,38565,199267,,,,
60752,162787,38571,199262,,,,
60762,162845,38582,199258,,,,
60772,162894,38586,199238,,,,
60782,162913,38614,199157,,,,
60792,162950,38615,199111,,,,
60802,162941,38625,199066,,,,
60812,162956,38629,198985,,,,
60823,162959,38636,198915,,,,
60833,162982,38637,198851,,,,
60842,162983,38621,198800,,,,
60852,163024,38624,198752,,,,
60862,163033,38637,198729,,,,
60873,163049,38632,198673,,,,
60882,163061,38620,198652,,,,
60892,163033,38615,198619,,,,
60902,162970,38618,198555,,,,
60913,162978,38603,198473,,,,
60922,162969,38600,198441,,,,
60932,162934,38595,198424,,,,
60942,162898,38587,198364,,,,
60953,162917,38574,198355,,,,
60962,162900,38584,198290,,,,
60972,162883,38573,198252,,,,
60982,162829,38560,198182,,,,
60992,162786,38549,198124,,,,
61002,162763,38531,198065,,,,
61012,162711,38530,197970,,,,
61022,162669,38521,197916,,,,
61032,162576,38521,197853,,,,
61041,162543,38514,197773,,,,
61071,162385,38479,197631,,,,
61074,162224,38470,197532,,,,
61082,161981,38463,197405,,,,
61092,161719,38414,197266,,,,
61102,161423,38416,197141,,,,
61112,161226,38380,197036,,,,
61122,161001,38387,196963,,,,
61132,160827,38363,196879,,,,
61142,160680,38364,196812,,,,
61152,160546,38349,196756,,,,
61162,160425,38337,196688,,,,
61171,160318,38321,196618,,,,
61182,160226,38311,196561,,,,
61192,160147,38315,196496,,,,
61203,160039,38301,196440,,,,
61211,159974,38292,196350,,,,
61222,159908,38295,196285,,,,
61232,159891,38306,196188,,,,
61242,159843,38298,196172,,,,
61251,159845,38285,196095,,,,
61262,159860,38298,196078,,,,
61272,159880,38312,196011,,,,
61282,159933,38308,195957,,,,
61292,159960,38310,195940,,,,
61302,159981,38316,195915,,,,
61312,160018,38315,195915,,,,
61322,160059,38322,195899,,,,
61332,160092,38320,195887,,,,
61341,160124,38313,195858,,,,
61352,160146,38325,195859,,,,
61362,160170,38313,195831,,,,
61372,160190,38334,195839,,,,
61381,160201,38331,195809,,,,
61391,160199,38336,195828,,,,
61401,160231,38355,195827,,,,
61412,160249,38327,195803,,,,
61421,160276,38357,195839,,,,
61431,160279,38334,195800,,,,
61442,160295,38342,195798,,,,
61452,160302,38357,195772,,,,
61462,160267,38372,195807,,,,
61472,160314,38359,195786,,,,
61482,160302,38377,195757,,,,
61492,160337,38380,195813,,,,
61501,160379,38373,195829,,,,
61511,160365,38371,195798,,,,
61521,160344,38397,195798,,,,
61532,160339,38376,195782,,,,
61541,160329,38383,195779,,,,
61551,160291,38385,195756,,,,
61562,160277,38391,195685,,,,
61572,160258,38376,195670,,,,
61582,160216,38387,195645,,,,
61591,160222,38393,195655,,,,
61602,160230,38388,195619,,,,
61611,160203,38397,195641,,,,
61622,160186,38386,195576,,,,
61631,160173,38397,195584,,,,
61641,160150,38417,195558,,,,
61652,160139,38400,195517,,,,
61662,160123,38397,195471,,,,
61671,160111,38413,195497,,,,
61681,160098,38397,195492,,,,
61691,160072,38400,195465,,,,
61702,160081,38362,195433,,,,
61711,160064,38383,195430,,,,
61722,160051,38386,195408,,,,
61732,160078,38379,195392,,,,
61742,160042,38368,195415,,,,
61751,160047,38375,195380,,,,
61761,160049,38366,195401,,,,
61771,160066,38358,195349,,,,
61781,160053,38337,195312,,,,
61791,160041,38353,195303,,,,
61801,160020,38346,195309,,,,
61811,160027,38339,195273,,,,
61821,160017,38342,195227,,,,
61832,160005,38330,195275,,,,
61841,160018,38366,195248,,,,
61851,159979,38338,195234,,,,
61861,159998,38331,195228,,,,
61872,159979,38326,195205,,,,
61881,159990,38333,195148,,,,
61891,159961,38332,195162,,,,
61901,159969,38322,195141,,,,
61912,159972,38328,195138,,,,
61921,159961,38331,195109,,,,
61931,159955,38326,195094,,,,
61941,159929,38326,195083,,,,
61951,159935,38337,195057,,,,
61961,159902,38328,195046,,,,
61971,159907,38315,195031,,,,
61981,159891,38329,195000,,,,
61992,159849,38340,194974,,,,
62001,159861,38337,194972,,,,
62011,159856,38318,194940,,,,
62021,159821,38325,194890,,,,
62031,159798,38330,194899,,,,
62041,159799,38338,194886,,,,
62051,159786,38336,194872,,,,
62061,159773,38337,194844,,,,
62072,159751,38332,194844,,,,
62082,159749,38337,194802,,,,
62091,159738,38347,194775,,,,
62101,159731,38346,194776,,,,
62111,159707,38344,194736,,,,
62121,159685,38332,194724,,,,
62131,159683,38343,194704,,,,
62141,159669,38349,194677,,,,
62151,159654,38349,194652,,,,
62161,159653,38332,194661,,,,
62170,159631,38344,194614,,,,
62181,159596,38331,194578,,,,
62191,159602,38347,194582,,,,
62202,159575,38336,194564,,,,
62210,159582,38359,194552,,,,
62221,159554,38345,194500,,,,
62231,159575,38349,194532,,,,
62241,159550,38359,194513,,,,
62251,159533,38352,194471,,,,
62261,159513,38362,194489,,,,
62271,159503,38355,194436,,,,
62281,159466,38368,194436,,,,
62291,159453,38365,194413,,,,
62300,159445,38367,194389,,,,
62311,159441,38341,194371,,,,
62321,159401,38364,194335,,,,
62331,159394,38352,194351,,,,
62341,159384,38357,194300,,,,
62351,159368,38371,194267,,,,
62361,159349,38373,194256,,,,
62371,159326,38366,194239,,,,
62380,159327,38380,194212,,,,
62391,159299,38370,194211,,,,
62401,159280,38380,194178,,,,
62411,159281,38363,194180,,,,
62420,159248,38380,194139,,,,
62430,159222,38376,194153,,,,
62440,159210,38386,194101,,,,
62451,159161,38386,194088,,,,
62460,159163,38409,194057,,,,
62470,159127,38367,194043,,,,
62481,159106,38352,194029,,,,
62491,159101,38351,193973,,,,
62501,159077,38339,193958,,,,
62511,159087,38347,193976,,,,
62521,159064,38340,193961,,,,
62531,159060,38334,193937,,,,
62541,159047,38337,193955,,,,
62550,159042,38330,193904,,,,
62560,159033,38314,193906,,,,
62571,159007,38312,193896,,,,
62581,159005,38323,193876,,,,
62590,158989,38309,193863,,,,
62600,158978,38318,193849,,,,
62611,158987,38295,193824,,,,
62621,158958,38287,193787,,,,
62630,158950,38276,193801,,,,
62641,158938,38263,193760,,,,
62650,158926,38278,193740,,,,
62661,158907,38264,193738,,,,
62670,158910,38283,193720,,,,
62681,158896,38265,193724,,,,
62690,158882,38271,193690,,,,
62701,158874,38258,193694,,,,
62710,158852,38280,193632,,,,
62721,158819,38264,193648,,,,
62730,158830,38283,193613,,,,
62741,158799,38257,193594,,,,
62750,158790,38286,193568,,,,
62761,158758,38250,193588,,,,
62771,158758,38273,193554,,,,
62781,158749,38283,193551,,,,
62791,158745,38270,193530,,,,
62800,158731,38295,193492,,,,
62811,158737,38263,193480,,,,
62821,158726,38251,193501,,,,
62831,158706,38276,193474,,,,
62840,158706,38248,193465,,,,
62850,158690,38272,193441,,,,
62860,158645,38281,193429,,,,
62871,158658,38289,193402,,,,
62880,158628,38289,193412,,,,
62890,158612,38278,193367,,,,
62900,158610,38302,193347,,,,
62911,158603,38268,193346,,,,
62920,158589,38287,193316,,,,
62930,158568,38284,193311,,,,
62940,158567,38296,193281,,,,
62951,158557,38271,193274,,,,
62960,158531,38317,193261,,,,
62970,158533,38299,193236,,,,
62980,158512,38306,193249,,,,
62990,158506,38299,193236,,,,
63000,158514,38282,193197,,,,
63010,158498,38292,193188,,,,
63020,158452,38315,193176,,,,
63031,158492,38293,193167,,,,
